SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
dialect;bn:02901388n,bn:16890739n;2;171,175;302,304;17838;33837;10.34864;116.72997;
dialect;bn:03139990n,bn:15428234n;2;148,148;282,296;18056;36113;10.63809;99.07163;
dialect;bn:07729013n,bn:01274633n;2;126,199;252,358;18086;36173;12.29353;121.36205;
dialect;bn:05654826n,bn:16929447n;2;122,121;244,242;14641;29283;8.44805;102.95363;
dialect;bn:01316715n,bn:06790157n;2;180,128;318,256;16384;32769;10.67645;112.25538;
dialect;bn:06493400n,bn:13878620n;2;128,308;256,500;15488;30977;13.32773;109.20319;
dialect;bn:15170741n,bn:02756422n;2;128,258;256,389;16384;32769;12.24163;111.21629;
dialect;bn:14315382n,bn:02151400n;2;173,136;304,272;17408;34817;10.15436;97.64017;
dialect;bn:16918204n,bn:07346024n;2;181,171;320,302;18088;34497;12.29139;126.20592;
dialect;bn:03155574n,bn:01052079n;2;208,180;376,318;21771;41863;13.82719;137.40481;
dialect;bn:02914707n,bn:11813002n;2;229,121;392,242;14762;29525;11.85216;85.50129;
dialect;bn:00868760n,bn:01953056n;2;169,174;298,308;17137;32675;12.39610;95.54811;
dialect;bn:04620598n,bn:03718421n;2;128,251;256,381;15488;30977;11.25812;87.36315;
dialect;bn:00206046n,bn:01821049n;2;236,128;405,256;16384;32769;11.15897;114.25174;
dialect;bn:01284438n,bn:02838357n;2;177,173;312,306;18036;34393;10.74030;121.28164;
dialect;bn:05654694n,bn:02811681n;2;170,176;300,306;17840;33841;10.52037;117.31011;
dialect;bn:01454169n,bn:15558692n;2;178,142;314,281;17408;34817;10.86598;97.86771;
dialect;bn:05654826n,bn:02290382n;2;122,132;244,264;15972;31945;8.79189;88.82878;
dialect;bn:01038549n,bn:02681852n;2;180,170;318,300;18064;34449;11.94002;121.55914;
dialect;bn:00864526n,bn:00355567n;2;179,173;316,306;18089;34499;13.18902;122.35202;
dialect;bn:14830152n,bn:07346015n;2;165,171;290,302;16791;31983;11.98396;96.30977;
dialect;bn:03161985n,bn:14891880n;2;169,178;298,316;17450;33301;11.14106;97.90706;
dialect;bn:01011899n,bn:01567408n;2;129,121;258,242;15488;30977;9.90318;89.56944;
dialect;bn:03258717n,bn:03375432n;2;174,176;306,312;17732;33785;15.65913;121.31109;
dialect;bn:03159075n,bn:00077705n;2;230,179;394,315;20584;38397;14.64473;132.60457;
dialect;bn:02586709n,bn:01186782n;2;170,171;300,302;17091;32583;11.14407;98.45286;
dialect;bn:00015132n,bn:02681852n;2;312,170;584,300;33920;66241;14.59401;225.90971;
dialect;bn:01523753n,bn:16299054n;2;185,177;330,312;19134;36629;15.56179;125.94372;
dialect;bn:00542596n,bn:01107797n;2;184,176;326,306;19072;36213;11.27594;104.83240;
