SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
sculpture;bn:15944535n,bn:07308245n;2;121,87;241,174;10179;20359;10.19013;66.61694;
sculpture;bn:03133013n,bn:00996431n;2;121,188;242,376;21577;43155;15.21222;132.46057;
sculpture;bn:15932438n,bn:14283597n;2;122,89;243,178;10094;20189;11.47929;64.43498;
sculpture;bn:08181910n,bn:03245570n;2;118,221;236,442;25405;50811;12.31383;176.14881;
sculpture;bn:01920554n,bn:03046271n;2;205,210;410,420;42840;85681;12.30954;316.63891;
sculpture;bn:00898380n,bn:00731733n;2;118,187;236,374;21577;43155;13.69359;121.14215;
sculpture;bn:07299066n,bn:15155234n;2;88,130;176,260;11137;22275;8.88762;70.73809;
sculpture;bn:07309075n,bn:01017976n;2;87,88;174,176;7569;15139;9.57946;53.41477;
sculpture;bn:15575588n,bn:18178945n;2;195,120;390,240;22389;44779;12.05326;134.84099;
sculpture;bn:06773597n,bn:02419496n;2;26,125;51,249;2089;4179;16.47134;7.45041;
sculpture;bn:07298183n,bn:14992907n;2;88,90;176,180;7657;15315;7.22142;51.52865;
sculpture;bn:14587521n,bn:07304435n;2;119,87;238,174;10092;20185;8.95968;60.90430;
sculpture;bn:17513118n,bn:03358761n;2;187,149;374,298;27529;55059;11.53638;163.05466;
sculpture;bn:03528181n,bn:00409852n;2;90,121;180,241;10094;20189;10.92697;61.64740;
sculpture;bn:03288623n,bn:01546388n;2;118,122;236,244;13457;26915;15.89329;79.57512;
sculpture;bn:01305703n,bn:00713499n;2;205,118;410,236;23665;47331;12.23732;169.99693;
sculpture;bn:03806728n,bn:03451397n;2;206,118;412,236;23781;47563;29.00532;150.87792;
sculpture;bn:15145512n,bn:07784120n;2;121,118;242,236;13458;26917;12.09255;81.76858;
sculpture;bn:03065559n,bn:07594996n;2;127,120;254,240;13459;26919;15.85884;78.36206;
sculpture;bn:03720325n,bn:01539513n;2;121,123;242,246;13461;26923;13.84649;78.67082;
sculpture;bn:02416887n,bn:07304381n;2;206,87;412,174;17574;35149;12.96640;99.04943;
sculpture;bn:03619162n,bn:00985736n;2;120,118;240,236;13573;27147;10.74609;78.13064;
sculpture;bn:03286717n,bn:01599231n;2;118,221;236,442;25405;50811;11.51769;152.85714;
sculpture;bn:17527132n,bn:01854978n;2;119,107;238,214;12297;24595;9.86247;74.82170;
sculpture;bn:17201983n,bn:02314425n;2;349,120;698,240;39678;79357;40.38439;268.83699;
sculpture;bn:01193248n,bn:01308123n;2;122,204;244,408;23664;47329;15.93026;174.65452;
sculpture;bn:02090307n,bn:07050673n;2;118,97;236,194;11021;22043;10.23013;67.36885;
sculpture;bn:03896414n,bn:16854955n;2;90,118;180,236;10210;20421;9.25479;66.20090;
sculpture;bn:16517976n,bn:00181841n;2;188,90;376,179;16183;32367;13.47342;113.32795;
sculpture;bn:01096204n,bn:00565236n;2;124,88;248,176;10093;20187;13.72413;63.84868;
sculpture;bn:15454057n,bn:03279704n;2;188,119;376,237;21578;43157;35.15327;140.55074;
sculpture;bn:00629530n,bn:17212028n;2;216,123;432,246;24594;49189;17.11694;175.59443;
sculpture;bn:14359761n,bn:03344790n;2;124,124;247,248;13576;27153;38.21720;82.57980;
sculpture;bn:01044101n,bn:17869957n;2;123,120;246,240;13459;26919;13.58576;100.30460;
sculpture;bn:14978592n,bn:01930854n;2;90,24;179,48;1915;3831;8.97620;8.64401;
sculpture;bn:17705043n,bn:15092918n;2;194,130;388,260;24578;49157;11.84497;177.22081;
sculpture;bn:02822013n,bn:00782757n;2;89,119;178,237;10094;20189;10.03180;64.07178;
sculpture;bn:17527098n,bn:15554380n;2;119,118;238,236;13457;26915;11.54184;78.05789;
sculpture;bn:00458688n,bn:02053917n;2;124,221;247,442;25741;51483;20.53179;161.44296;
sculpture;bn:13828997n,bn:02208478n;2;125,153;249,306;17519;35039;15.78076;97.90842;
sculpture;bn:01837089n,bn:00484777n;2;220,266;440,531;57816;115633;16.05596;420.59132;
sculpture;bn:15229820n,bn:03462873n;2;118,121;236,242;13457;26915;13.99615;81.22509;
sculpture;bn:00431173n,bn:01227050n;2;118,148;236,296;17316;34633;9.66836;98.09673;
sculpture;bn:01081001n,bn:03650585n;2;121,190;241,380;21810;43621;12.91100;139.95211;
sculpture;bn:02367857n,bn:03557078n;2;210,118;420,236;24454;48909;9.09912;150.36799;
sculpture;bn:03502191n,bn:16838445n;2;125,137;250,274;16029;32059;13.89995;90.94414;
sculpture;bn:07307817n,bn:03108298n;2;87,120;174,240;10266;20533;8.11040;65.15240;
sculpture;bn:18168136n,bn:01688514n;2;118,99;236,198;11254;22509;8.45158;68.64229;
sculpture;bn:02188892n,bn:07305437n;2;188,87;376,174;16182;32365;10.35895;93.07379;
sculpture;bn:17743298n,bn:07298370n;2;88,87;176,174;7569;15139;6.51014;31.96090;
sculpture;bn:14947686n,bn:02795323n;2;125,91;249,181;10094;20189;14.84684;64.61469;
sculpture;bn:00977015n,bn:07298672n;2;119,89;238,178;10094;20189;10.54859;65.09904;
sculpture;bn:16214294n,bn:09963600n;2;188,174;376,348;31994;63989;12.49141;210.32070;
sculpture;bn:01978356n,bn:03892693n;2;122,122;244,244;13462;26925;13.36001;77.81111;
sculpture;bn:02070430n,bn:07303016n;2;118,88;236,176;10093;20187;8.25776;64.08226;
sculpture;bn:03787760n,bn:02897819n;2;205,237;410,474;47941;95883;12.79053;367.18077;
sculpture;bn:02430200n,bn:02678880n;2;23,187;46,374;4093;8187;7.67841;17.85584;
sculpture;bn:06539883n,bn:15989285n;2;204,119;408,238;23868;47737;10.44614;158.80621;
sculpture;bn:19773634n,bn:07299088n;2;118,87;236,174;10092;20185;25.75218;64.96138;
sculpture;bn:05861343n,bn:01554111n;2;118,188;236,376;21577;43155;9.90746;132.32297;
