SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
film;bn:03456993n,bn:15045710n;2;191,288;382,575;50763;101527;21.05066;390.70097;
film;bn:00443141n,bn:15563190n;2;166,45;331,89;5165;10331;16.95948;22.41261;
film;bn:00737851n,bn:08865562n;2;42,66;84,131;1120;2241;14.13089;4.85329;
film;bn:02201418n,bn:01791400n;2;162,41;322,82;5186;10373;12.68749;22.54966;
film;bn:00728939n,bn:01691522n;2;56,49;110,98;1216;2433;12.48020;5.27528;
film;bn:01267608n,bn:01584144n;2;179,71;357,141;9173;18346;14.11309;59.01654;
film;bn:00347202n,bn:01115694n;2;39,42;78,84;1109;2219;7.99247;4.91451;
film;bn:14502659n,bn:03472922n;2;39,264;78,528;8551;17103;14.69087;57.44318;
film;bn:17975062n,bn:02787219n;2;36,155;72,310;4853;9707;11.67800;20.78817;
film;bn:02289159n,bn:15804233n;2;158,141;316,282;20390;40781;32.52882;109.20472;
film;bn:00519750n,bn:15445706n;2;64,39;127,78;1917;3835;12.57234;8.60450;
film;bn:03029225n,bn:00159408n;2;48,75;96,147;1325;2651;14.82566;23.44185;
film;bn:01070792n,bn:17625808n;2;168,38;334,75;5152;10305;14.25607;20.30480;
film;bn:08430609n,bn:03360409n;2;39,51;78,102;1132;2265;13.07425;4.88760;
film;bn:00698842n,bn:00779321n;2;158,204;315,406;29555;59110;15.24539;196.46645;
film;bn:02139895n,bn:00776207n;2;143,161;286,321;21063;42127;14.62761;134.13624;
film;bn:15183941n,bn:02163497n;2;37,39;74,78;1092;2185;10.86832;4.93154;
film;bn:03208794n,bn:01276326n;2;59,38;118,76;1126;2253;15.27169;4.77935;
film;bn:17497282n,bn:00503430n;2;60,162;120,324;5185;10371;17.86066;22.56216;
film;bn:16463505n,bn:02487534n;2;42,165;82,330;5343;10687;17.04051;23.23988;
film;bn:17905144n,bn:14407248n;2;45,41;90,81;1096;2193;11.17368;4.75925;
film;bn:00670589n,bn:02641160n;2;168,44;335,85;5303;10607;17.67754;41.29644;
film;bn:17692339n,bn:00279194n;2;36,215;72,430;5767;11535;19.88733;44.26702;
film;bn:03295205n,bn:01364414n;2;175,36;350,72;5340;10681;14.10986;19.42399;
film;bn:02452697n,bn:01956027n;2;167,40;333,80;5128;10257;16.60876;22.57403;
film;bn:17595584n,bn:00855225n;2;41,40;82,80;1096;2193;11.07150;4.52517;
film;bn:03733383n,bn:02890655n;2;38,159;76,316;5001;10003;14.58283;39.75108;
film;bn:17085484n,bn:02714597n;2;52,155;103,309;4955;9911;15.58703;40.53535;
film;bn:00412804n,bn:02833525n;2;39,300;77,598;10014;20029;19.28517;63.94177;
film;bn:16201201n,bn:01756953n;2;49,39;96,77;1136;2272;10.94891;4.88528;
film;bn:17455196n,bn:17472965n;2;39,42;78,84;1094;2189;12.25416;4.83351;
film;bn:00577835n,bn:01140134n;2;165,207;329,411;30939;61879;16.01124;203.46559;
film;bn:14547006n,bn:02982224n;2;161,42;321,84;4965;9931;14.85776;42.46509;
film;bn:03465447n,bn:15178189n;2;58,56;115,112;1270;2541;16.81315;5.59789;
film;bn:14880923n,bn:02725802n;2;47,44;93,88;1138;2277;12.78638;4.80189;
film;bn:03132724n,bn:01527471n;2;35,38;70,76;1258;2517;5.00542;5.35735;
film;bn:03639990n,bn:03184916n;2;43,51;85,102;1178;2357;12.81909;5.23258;
film;bn:21557278n,bn:00910904n;2;36,230;72,460;7493;14987;11.58880;51.08913;
film;bn:02586621n,bn:02569307n;2;39,168;78,334;5310;10621;15.40081;42.27361;
film;bn:18037827n,bn:14941292n;2;38,41;76,82;1099;2199;10.37808;4.73442;
film;bn:01391610n,bn:02775724n;2;169,40;338,80;5158;10317;17.24287;41.74132;
film;bn:17285040n,bn:00236571n;2;36,38;72,76;1092;2185;7.21269;4.59639;
film;bn:14241459n,bn:17450685n;2;177,40;353,80;5165;10331;15.33902;42.60000;
film;bn:03819989n,bn:08335250n;2;176,36;350,72;5184;10369;15.58937;22.01572;
film;bn:01785051n,bn:00779306n;2;175,44;349,88;5635;11271;17.97287;43.84680;
film;bn:00758608n,bn:14273093n;2;49,40;95,80;1117;2235;11.54869;4.57727;
film;bn:01987024n,bn:14862606n;2;51,39;101,78;1196;2393;13.50920;4.96880;
film;bn:17431462n,bn:03502614n;2;38,57;76,114;1105;2211;33.50647;5.29243;
film;bn:02532420n,bn:16386865n;2;165,42;327,84;5158;10317;13.85122;22.38449;
film;bn:02850930n,bn:03337085n;2;34,49;68,97;1123;2247;9.88662;4.70901;
film;bn:16575193n,bn:01328381n;2;49,162;96,324;5173;10347;30.77012;23.98859;
film;bn:15527244n,bn:16862973n;2;40,46;79,90;1097;2195;12.67285;4.55394;
film;bn:04917190n,bn:15300007n;2;262,56;524,109;7911;15823;17.49700;55.10006;
film;bn:16891866n,bn:00182988n;2;40,171;80,342;4901;9803;19.37891;39.96736;
film;bn:02870110n,bn:17667806n;2;154,37;308,74;4467;8935;15.36814;18.92018;
film;bn:01689282n,bn:00608537n;2;165,52;329,103;5011;10023;18.41127;21.60924;
film;bn:03878374n,bn:02031180n;2;74,162;146,322;5070;10141;17.80994;42.04347;
film;bn:03693292n,bn:00728820n;2;161,41;322,82;5248;10497;12.16180;21.82148;
film;bn:02213892n,bn:11434250n;2;43,35;85,70;1161;2323;6.80086;5.05902;
film;bn:13925511n,bn:00579767n;2;71,157;141,311;4891;9783;16.10488;21.30563;
film;bn:16567363n,bn:08996406n;2;37,41;74,82;1097;2195;6.37508;4.44340;
film;bn:16453978n,bn:02631656n;2;41,59;82,116;1150;2301;32.15291;5.38782;
film;bn:01747010n,bn:04699671n;2;40,145;80,289;4380;8761;9.76681;19.06760;
film;bn:15717445n,bn:02121903n;2;161,52;321,104;4957;9915;14.30122;41.72045;
film;bn:17776708n,bn:08679565n;2;42,164;84,328;4801;9603;15.07562;20.13304;
film;bn:02484176n,bn:02722541n;2;160,162;320,323;24495;48991;13.89954;159.71273;
film;bn:03767300n,bn:14756595n;2;169,47;337,93;4955;9911;16.62472;21.21085;
film;bn:00968772n,bn:02763512n;2;158,52;316,104;5126;10253;14.32153;40.59233;
film;bn:03586712n,bn:02458871n;2;44,194;87,386;5402;10805;16.13046;18.99456;
film;bn:17737570n,bn:02806402n;2;44,165;88,330;5133;10267;14.30721;22.45948;
film;bn:02726255n,bn:03830806n;2;37,203;74,405;6506;13013;11.28294;47.98136;
film;bn:17296233n,bn:00071262n;2;42,69;83,104;1122;2245;14.37753;4.03893;
film;bn:00484946n,bn:00434053n;2;64,43;127,86;1924;3849;7.33618;8.49199;
film;bn:03883543n,bn:17623736n;2;47,42;94,84;1102;2205;30.11326;4.10406;
film;bn:21697522n,bn:01801949n;2;37,166;74,332;5186;10373;11.03548;23.31194;
film;bn:02687529n,bn:02587458n;2;41,262;81,524;8251;16503;15.94208;53.88798;
film;bn:00654222n,bn:06949233n;2;183,36;366,72;5974;11949;10.83551;40.14529;
film;bn:00804684n,bn:02162787n;2;153,133;305,266;19551;39103;10.13232;123.94614;
film;bn:01783073n,bn:17604016n;2;164,41;326,82;5186;10373;17.09544;22.61805;
film;bn:01985490n,bn:04968781n;2;37,138;74,276;4458;8917;10.33121;37.69663;
film;bn:00838030n,bn:04309931n;2;36,269;72,537;8746;17493;15.82144;57.26175;
film;bn:16265697n,bn:00440230n;2;140,56;279,111;4470;8941;22.83310;41.14935;
film;bn:01462186n,bn:01572961n;2;47,44;94,88;1200;2401;11.26977;4.45160;
film;bn:02345079n,bn:13870019n;2;49,41;97,82;1102;2205;10.19156;3.89957;
film;bn:00930965n,bn:15022288n;2;45,59;90,117;1180;2361;11.64641;4.26547;
film;bn:08946201n,bn:17487228n;2;71,35;141,70;1915;3831;8.81599;6.57730;
film;bn:02533183n,bn:15624742n;2;178,43;356,84;5201;10403;13.52120;40.76166;
film;bn:17759852n,bn:03844547n;2;43,55;86,100;1142;2285;14.11871;4.88596;
film;bn:08448884n,bn:14088294n;2;47,58;94,114;1234;2469;10.11357;5.47184;
film;bn:17558933n,bn:02655231n;2;35,63;70,125;1916;3833;6.75620;25.92098;
film;bn:17498881n,bn:01861659n;2;34,43;68,85;1123;2247;10.03575;5.02643;
film;bn:00200929n,bn:14778133n;2;160,175;320,348;24808;49617;14.06497;151.22279;
film;bn:03407139n,bn:17411744n;2;43,38;86,76;1095;2191;13.77714;4.73939;
film;bn:02848807n,bn:02339790n;2;37,291;74,582;9471;18943;17.39014;62.09688;
film;bn:03407411n,bn:14749081n;2;39,39;77,77;1094;2189;9.22153;4.18945;
film;bn:17353729n,bn:00520641n;2;40,210;79,418;6508;13016;15.71853;45.42565;
film;bn:01755740n,bn:03602695n;2;165,51;329,101;5161;10323;16.15047;40.07104;
film;bn:05917871n,bn:17667966n;2;38,42;76,83;1093;2187;12.20720;4.46802;
film;bn:00580494n,bn:18464455n;2;54,37;106,73;1097;2194;11.40629;4.27393;
film;bn:00179835n,bn:16508353n;2;172,39;344,77;5185;10371;12.54218;38.03073;
film;bn:01242831n,bn:02040976n;2;54,41;108,81;1175;2351;9.40686;4.22965;
film;bn:03437947n,bn:14382475n;2;41,51;82,102;1134;2269;7.91939;5.09413;
film;bn:02975773n,bn:02506375n;2;41,39;80,78;1101;2203;8.08878;4.64849;
film;bn:02111447n,bn:17611750n;2;204,38;407,76;6537;13075;13.51161;48.43352;
film;bn:17431900n,bn:00253158n;2;42,52;84,104;1133;2267;8.21589;3.99439;
film;bn:01337943n,bn:13505695n;2;60,43;115,86;1186;2373;13.29427;24.55129;
film;bn:02782729n,bn:01845005n;2;157,164;313,328;23562;47125;17.83619;155.45775;
film;bn:16720108n,bn:13930700n;2;39,34;78,68;1123;2247;7.79672;4.80688;
film;bn:01822019n,bn:02701377n;2;38,35;76,70;1123;2247;6.11319;4.83159;
film;bn:17632895n,bn:15944775n;2;37,37;73,74;1092;2185;6.71437;4.48853;
film;bn:03038340n,bn:09174526n;2;43,49;86,97;1127;2255;9.48457;4.86021;
film;bn:04782945n,bn:01467064n;2;233,173;466,345;35883;71767;20.26427;236.24425;
film;bn:17946146n,bn:03447187n;2;43,257;84,514;8184;16369;20.00425;56.40847;
film;bn:16777928n,bn:17547540n;2;39,37;78,74;1091;2183;9.09169;22.11425;
film;bn:02278017n,bn:14433791n;2;171,42;341,83;5294;10589;14.40313;23.32478;
film;bn:15227841n,bn:17664382n;2;158,34;315,68;4358;8717;13.43333;37.61880;
film;bn:00260562n,bn:01958705n;2;57,230;111,459;7721;15442;21.52667;54.64545;
film;bn:03230858n,bn:01795607n;2;38,167;74,334;4922;9845;17.20379;21.04127;
film;bn:17423415n,bn:16668764n;2;35,169;70,337;5149;10299;16.00715;41.93582;
film;bn:01612191n,bn:17620971n;2;51,136;101,272;4458;8917;13.33919;38.67219;
film;bn:02152492n,bn:15668484n;2;256,36;512,72;8191;16383;13.86485;58.04940;
film;bn:14644187n,bn:03331240n;2;40,39;79,77;1095;2190;10.00675;3.91905;
film;bn:02282178n,bn:15623176n;2;279,201;557,402;53978;107957;19.63954;406.01955;
film;bn:17637508n,bn:02801314n;2;48,39;96,77;1098;2197;13.86169;5.00868;
film;bn:17538809n,bn:02291647n;2;39,160;78,319;4861;9723;13.47607;20.95796;
film;bn:14440619n,bn:00533962n;2;37,42;74,84;1095;2191;7.92722;4.51589;
film;bn:01118490n,bn:21530514n;2;155,50;308,99;4862;9725;14.48195;42.11244;
film;bn:15370958n,bn:01713379n;2;43,146;84,292;4498;8997;16.46984;19.85474;
film;bn:01308388n,bn:00196655n;2;206,173;411,344;30740;61480;19.24552;207.84704;
film;bn:00181590n,bn:02876044n;2;40,39;80,78;1095;2191;11.35477;4.88253;
film;bn:03532001n,bn:05956329n;2;162,38;324,75;5247;10495;12.83912;43.06053;
film;bn:15237214n,bn:02324409n;2;138,169;276,337;21060;42121;16.57741;135.70447;
film;bn:01012176n,bn:01735350n;2;170,166;339,332;24659;49319;19.17710;157.70201;
film;bn:01950021n,bn:17546283n;2;45,38;89,76;1099;2199;9.35439;4.90235;
film;bn:15726504n,bn:02984704n;2;49,139;98,278;4456;8913;12.96168;18.96518;
film;bn:02252954n,bn:02216178n;2;34,137;68,274;4456;8913;7.35225;39.84459;
film;bn:01798238n,bn:00402331n;2;45,160;88,320;5152;10305;16.96758;22.15457;
film;bn:18324816n,bn:00597448n;2;36,162;72,324;5183;10367;11.80386;42.14019;
film;bn:14953335n,bn:15166982n;2;37,56;74,111;1093;2187;11.99773;4.50263;
