UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:00506830n,bn:01138715n,bn:03251460n;sculpture;3;true;true;0.665;3[o     0.533] INSTANCE_OF(X, bn:00074049n), INSTANCE_OF(X, bn:00013722n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:16773395n,bn:09615146n,bn:17710786n;sculpture;3;true;true;0.665;3[o     0.555] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:15825869n,bn:16522977n,bn:16413699n;sculpture;3;true;true;0.662;3[o     0.557] COUNTRY(X, bn:00063279n), INSTANCE_OF(X, bn:00066026n)
bn:08360983n,bn:03820393n,bn:15917978n;sculpture;3;true;true;0.662;3[o     0.528] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:14843186n,bn:15172117n,bn:03069854n;sculpture;3;true;true;0.66;3[o     0.546] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:07307760n,bn:01386627n,bn:01420304n;sculpture;3;true;true;0.665;3[o     0.507] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:18114122n,bn:02424410n,bn:05301109n;sculpture;3;true;true;0.771;3[o     0.606] INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00066995n)
bn:01071714n,bn:02284582n,bn:01449738n;sculpture;3;true;true;0.663;3[o     0.532] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:16741275n,bn:15501095n,bn:15753182n;sculpture;3;true;true;0.668;3[o     0.525] INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n)
bn:15473467n,bn:03223104n,bn:02362846n;sculpture;3;true;true;0.669;3[o     0.550] INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n)
bn:07308194n,bn:02937768n,bn:05758946n;sculpture;3;true;true;0.663;3[o     0.534] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00066995n)
bn:01194970n,bn:01240280n,bn:01086693n;sculpture;3;true;true;0.664;3[o     0.541] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:07306946n,bn:01056478n,bn:07308327n;sculpture;3;true;true;0.666;3[o     0.490] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n)
bn:11476716n,bn:03727917n,bn:00402145n;sculpture;3;true;true;0.663;3[o     0.537] INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00067191n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03731507n), COUNTRY(X, y_0)
bn:14617058n,bn:10666899n,bn:02089920n;sculpture;3;true;true;0.667;3[o     0.519] INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00010851n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:00929560n,bn:01180916n,bn:02541452n;sculpture;3;true;true;0.663;3[o     0.549] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:18177243n,bn:03705405n,bn:17527122n;sculpture;3;true;true;0.663;3[o     0.526] INSTANCE_OF(X, bn:00066026n), COUNTRY(X, y_0)
bn:03052306n,bn:05582782n,bn:02777955n;sculpture;3;true;true;0.664;3[o     0.534] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:04295500n,bn:00633723n,bn:03705352n;sculpture;3;true;true;0.665;3[o     0.555] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:07303678n,bn:16717580n,bn:14710239n;sculpture;3;true;true;0.67;3[o     0.540] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:00712251n,bn:02311587n,bn:14422458n;sculpture;3;true;true;0.666;3[o     0.525] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:06801824n,bn:00957259n,bn:00317845n;sculpture;3;true;true;0.664;3[o     0.535] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), COUNTRY(X, y_0)
bn:07304760n,bn:01438371n,bn:16858681n;sculpture;3;true;true;0.664;3[o     0.546] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:02784720n,bn:02733174n,bn:02011916n;sculpture;3;true;true;0.657;3[o     0.510] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:02226027n,bn:03465492n,bn:01368558n;sculpture;3;true;true;0.668;3[o     0.522] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:14862918n,bn:07308606n,bn:14584912n;sculpture;3;true;true;0.664;3[o     0.572] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00062167n), COUNTRY(X, y_0)
