UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:17005180n,bn:09969750n,bn:21530058n,bn:13819512n,bn:03314253n,bn:03832884n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:12406324n,bn:01593942n,bn:15345430n,bn:03809188n,bn:17391377n,bn:02919439n;sculpture;6;true;true;0.22;0.06;0.05;0.01;INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00021547n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00066995n), COUNTRY(X, y_0)
bn:15905671n,bn:03248202n,bn:17239302n,bn:08998936n,bn:00564633n,bn:00965646n;sculpture;6;true;true;0.219;0.04;0.04;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03365662n,bn:03252802n,bn:00656840n,bn:15548285n,bn:03502171n,bn:03808295n;sculpture;6;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n), COUNTRY(X, y_0)
bn:16272156n,bn:07303100n,bn:01978126n,bn:00913377n,bn:00752839n,bn:15991040n;sculpture;6;true;true;0.22;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n)
bn:01927093n,bn:07303134n,bn:02008308n,bn:14891545n,bn:02158040n,bn:05799284n;sculpture;6;true;true;0.219;0.06;0.05;0.01;INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00076732n), INSTANCE_OF(X, bn:00066995n)
bn:16895239n,bn:01392272n,bn:00311577n,bn:02139637n,bn:07304078n,bn:03702885n;sculpture;6;true;true;0.219;0.05;0.05;0.0;INSTANCE_OF(X, bn:00074033n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00066995n), INSTANCE_OF(X, bn:00975793n), INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00076732n)
bn:02230742n,bn:02434980n,bn:16872944n,bn:03033905n,bn:05235505n,bn:01988702n;sculpture;6;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:03624880n,bn:01794636n,bn:08050175n,bn:01130080n,bn:00635303n,bn:02090985n;sculpture;6;true;true;0.216;0.06;0.05;0.01;INSTANCE_OF(X, bn:00032645n)
bn:01859230n,bn:03377280n,bn:00540079n,bn:01912034n,bn:02570257n,bn:01920990n;sculpture;6;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:00046038n), INSTANCE_OF(X, bn:03830506n)
bn:03713961n,bn:11924299n,bn:03624110n,bn:00074065n,bn:15011235n,bn:00554606n;sculpture;6;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
