SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
actor;bn:01804334n,bn:00846941n;2;257,260;513,518;64773;129545;22.55922;472.57879;
actor;bn:10871973n,bn:00180822n;2;256,269;511,537;66028;132056;21.41792;516.58506;
actor;bn:04704619n,bn:02715369n;2;254,254;507,507;63504;127009;23.04775;433.86669;
actor;bn:00334340n,bn:04791267n;2;265,255;527,509;64768;129534;27.95255;470.93284;
actor;bn:00429744n,bn:16149641n;2;260,255;519,509;63759;127518;27.58093;443.32585;
actor;bn:00644849n,bn:06497031n;2;263,255;524,509;64767;129533;23.17308;519.17552;
actor;bn:01628598n,bn:16724133n;2;264,257;527,513;64768;129536;28.43794;508.64054;
actor;bn:03165475n,bn:02727420n;2;255,261;509,521;64770;129540;19.93333;500.23845;
actor;bn:00938436n,bn:03849807n;2;258,258;515,515;63761;127522;24.20766;481.62673;
actor;bn:05240066n,bn:14482489n;2;257,256;513,511;63509;127018;18.45460;482.46590;
actor;bn:03433719n,bn:01404984n;2;255,256;509,511;63507;127014;17.73796;490.13108;
actor;bn:01143716n,bn:03712720n;2;257,256;513,511;63761;127522;16.87739;455.96020;
actor;bn:00665305n,bn:03235966n;2;259,255;516,510;63761;127523;17.54955;470.18937;
actor;bn:04837663n,bn:03361642n;2;260,255;519,509;63507;127014;21.43286;474.89269;
actor;bn:00372466n,bn:08358712n;2;261,255;522,509;65019;130039;18.48459;488.13995;
actor;bn:02351935n,bn:04811789n;2;266,257;532,513;64770;129541;23.54032;485.65743;
actor;bn:02147599n,bn:02463821n;2;259,263;517,525;64016;128032;24.45329;480.20563;
actor;bn:04052813n,bn:04791995n;2;256,258;512,515;63508;127017;20.02937;487.91791;
actor;bn:05164365n,bn:02235247n;2;256,258;511,515;63508;127016;19.89371;445.67695;
actor;bn:03478290n,bn:05008268n;2;260,255;519,509;63761;127522;19.56970;455.65789;
actor;bn:14747435n,bn:02304802n;2;259,262;516,524;65024;130049;21.18145;500.54187;
actor;bn:00753012n,bn:01344311n;2;257,256;513,511;63508;127016;19.44197;470.79954;
actor;bn:03271620n,bn:02239455n;2;262,258;522,515;64774;129547;20.57468;484.11784;
actor;bn:02189766n,bn:03987795n;2;260,256;519,511;63760;127520;21.24992;481.26857;
actor;bn:16042321n,bn:04770933n;2;256,258;511,515;63508;127016;20.51140;487.16177;
actor;bn:02283086n,bn:01784119n;2;259,258;517,515;63512;127024;20.79047;453.30394;
actor;bn:10747946n,bn:01366995n;2;259,257;517,513;64516;129032;18.21671;473.79744;
actor;bn:03246055n,bn:17348417n;2;257,256;513,512;63507;127015;18.40787;460.14731;
actor;bn:03125757n,bn:04709060n;2;266,257;530,513;63762;127524;20.78746;505.67207;
actor;bn:16805389n,bn:00795297n;2;255,263;509,525;65019;130038;16.82381;450.83240;
actor;bn:03014289n,bn:00676208n;2;255,261;510,522;63506;127013;20.35895;511.53928;
actor;bn:03774741n,bn:05288969n;2;258,259;515,517;63509;127018;23.35400;448.01714;
actor;bn:00535645n,bn:00788932n;2;259,263;517,525;65023;130046;21.03483;468.06986;
actor;bn:04836972n,bn:10871849n;2;258,255;515,510;63507;127015;20.87101;506.72128;
actor;bn:03867220n,bn:00367278n;2;373,256;745,512;92739;185479;24.07529;652.78997;
actor;bn:02424698n,bn:01854564n;2;262,261;523,521;64768;129536;23.97185;438.40658;
actor;bn:01812574n,bn:04136474n;2;257,259;513,517;63762;127524;18.15147;494.20941;
actor;bn:08263838n,bn:05211390n;2;253,257;506,514;63505;127011;18.28294;463.53697;
actor;bn:01121297n,bn:03645566n;2;255,261;509,521;63763;127526;17.67360;452.70538;
actor;bn:04957669n,bn:00849597n;2;256,258;511,515;63509;127018;18.05896;468.02584;
actor;bn:01861476n,bn:02908950n;2;259,259;517,517;63765;127531;19.72105;451.39268;
actor;bn:14809037n,bn:14165986n;2;259,257;517,513;63514;127028;18.89520;470.38523;
actor;bn:03860287n,bn:01878568n;2;263,258;525,515;63761;127522;27.80341;475.70960;
actor;bn:04973990n,bn:05221278n;2;256,257;511,514;63507;127015;21.72209;473.41824;
actor;bn:05318808n,bn:04918337n;2;256,256;512,511;63508;127017;17.11526;476.28675;
actor;bn:04993195n,bn:02230403n;2;257,257;512,513;63510;127020;17.64151;485.61343;
actor;bn:08585838n,bn:01306532n;2;255,258;509,515;63759;127518;17.34712;465.26789;
actor;bn:03720308n,bn:15507047n;2;256,255;511,510;63507;127015;16.97005;512.75385;
actor;bn:14333967n,bn:00712144n;2;256,356;511,699;67800;135597;29.33118;474.02163;
actor;bn:02932425n,bn:00624391n;2;260,258;517,515;63762;127524;19.36321;452.29295;
actor;bn:00175153n,bn:02525531n;2;273,266;545,531;68650;137301;20.66460;491.24585;
actor;bn:04771967n,bn:01557903n;2;261,257;520,513;63509;127018;22.18716;477.22550;
actor;bn:04052898n,bn:03085338n;2;258,257;515,514;63513;127027;18.07346;490.15713;
actor;bn:03724876n,bn:00151873n;2;260,265;519,529;66818;133637;22.03436;482.60429;
actor;bn:02689497n,bn:02531247n;2;262,261;523,521;65027;130054;18.20561;513.44306;
actor;bn:02801163n,bn:04122293n;2;257,258;513,515;64013;128026;17.84142;443.83131;
actor;bn:00142267n,bn:01191484n;2;255,256;509,511;63507;127014;19.02046;449.16363;
actor;bn:04788397n,bn:15671311n;2;255,256;509,511;63507;127014;19.09711;470.61736;
actor;bn:00993377n,bn:08347310n;2;257,256;513,511;63759;127518;19.52748;446.22847;
actor;bn:03193936n,bn:14816341n;2;262,259;523,517;64267;128534;23.57692;457.56033;
actor;bn:00867083n,bn:00897493n;2;344,258;684,515;81733;163463;29.42759;629.11649;
actor;bn:08638219n,bn:02587743n;2;256,260;511,519;63761;127522;21.27610;467.73810;
actor;bn:03776306n,bn:03517964n;2;260,261;518,521;63517;127034;23.66768;460.83975;
actor;bn:04578710n,bn:03253588n;2;254,257;507,513;63506;127012;25.01739;455.76770;
actor;bn:14086336n,bn:03576454n;2;259,263;517,525;64015;128030;26.72336;498.50196;
actor;bn:16304199n,bn:16511786n;2;261,256;520,511;64518;129035;19.99973;453.33386;
actor;bn:01332071n,bn:01204644n;2;260,255;518,509;63760;127520;23.49524;463.73702;
actor;bn:08685426n,bn:15073155n;2;255,265;509,529;65273;130546;17.87977;506.43434;
actor;bn:08592121n,bn:02342448n;2;255,264;509,528;64265;128531;23.03512;501.60568;
actor;bn:00306626n,bn:15056430n;2;270,260;540,519;68099;136199;19.77076;475.88807;
actor;bn:01946884n,bn:15504553n;2;259,256;516,512;63761;127523;17.88375;455.34475;
actor;bn:00375474n,bn:04878428n;2;266,257;531,513;65276;130552;18.85089;505.42351;
actor;bn:06769816n,bn:01935422n;2;256,256;511,511;63507;127014;17.57746;478.54474;
actor;bn:01897355n,bn:01332308n;2;255,258;509,515;63758;127516;16.56013;487.94141;
actor;bn:00410147n,bn:01652653n;2;260,254;519,507;64765;129530;24.32881;462.89483;
actor;bn:16175133n,bn:03610797n;2;255,257;509,513;63759;127518;19.21652;458.41797;
actor;bn:14142901n,bn:04028184n;2;259,260;517,518;63510;127020;24.69876;514.07651;
actor;bn:05153240n,bn:14875916n;2;257,256;513,511;63509;127018;19.80236;441.45780;
actor;bn:01181910n,bn:15097121n;2;258,258;516,515;63510;127021;25.67990;504.41509;
actor;bn:02628012n,bn:01708590n;2;255,261;509,521;63508;127017;23.41211;443.68029;
actor;bn:01577863n,bn:02478302n;2;260,258;519,515;63508;127016;24.47828;504.45143;
actor;bn:03473714n,bn:08333547n;2;264,256;525,511;65021;130041;19.98050;458.28364;
actor;bn:02908933n,bn:01531976n;2;259,256;518,511;63509;127019;23.64382;483.75496;
actor;bn:03196425n,bn:00194857n;2;269,256;537,511;63765;127530;29.02272;505.82432;
actor;bn:08865156n,bn:03632327n;2;260,257;518,513;64523;129045;25.00899;454.11350;
actor;bn:17101235n,bn:03699249n;2;257,259;513,517;63510;127020;20.96115;506.12775;
actor;bn:02736703n,bn:13841845n;2;303,264;603,526;75852;151705;30.13628;575.56961;
actor;bn:01846217n,bn:03557754n;2;260,255;519,509;64516;129032;20.75125;474.18155;
actor;bn:00925472n,bn:06760817n;2;265,254;529,507;64516;129032;19.77778;462.88980;
actor;bn:03126812n,bn:16387132n;2;259,255;516,509;64010;128020;18.42899;487.44270;
actor;bn:00178019n,bn:04870963n;2;258,255;515,509;63509;127018;18.65323;478.93597;
actor;bn:16800119n,bn:02286970n;2;257,259;513,517;63764;127528;19.02680;490.73230;
actor;bn:06689846n,bn:04702982n;2;255,256;509,511;63507;127014;18.18310;448.51209;
actor;bn:14973077n,bn:03047920n;2;261,258;521,514;63763;127526;23.55320;486.65601;
actor;bn:01001443n,bn:14499056n;2;266,257;531,513;65777;131554;21.79972;535.72064;
actor;bn:13965064n,bn:03346094n;2;257,264;513,528;64015;128031;17.05295;454.49173;
actor;bn:04931187n,bn:03650005n;2;261,257;521,514;63510;127021;20.88995;475.69888;
actor;bn:03087414n,bn:10820027n;2;261,254;522,507;64765;129531;17.56098;495.84824;
actor;bn:08507134n,bn:01709933n;2;256,257;511,513;63760;127520;23.35152;443.88054;
actor;bn:00517285n,bn:04706261n;2;257,258;513,515;63509;127018;18.09347;452.90595;
actor;bn:00161541n,bn:03552623n;2;256,257;511,513;64011;128022;18.24050;464.14210;
actor;bn:08630654n,bn:04962586n;2;254,258;507,515;63505;127010;22.18770;450.99104;
actor;bn:00331705n,bn:01054167n;2;258,262;516,523;64266;128533;20.08129;507.81781;
actor;bn:00204846n,bn:02172051n;2;256,256;511,511;63759;127518;19.20468;438.19193;
actor;bn:01709802n,bn:02518510n;2;256,264;511,526;64520;129039;20.20451;502.46889;
actor;bn:01765618n,bn:00970150n;2;295,257;589,513;73121;146242;19.63262;542.86083;
actor;bn:01478352n,bn:03922589n;2;260,256;518,511;63510;127020;19.54460;473.25239;
actor;bn:01772755n,bn:02562438n;2;274,257;547,513;68314;136628;19.07071;508.37065;
actor;bn:03688358n,bn:02253405n;2;258,260;515,518;63514;127028;18.99348;484.33681;
actor;bn:03858843n,bn:05129681n;2;256,258;511,516;63510;127021;17.36352;488.36423;
actor;bn:00301997n,bn:03633674n;2;260,273;519,546;66554;133109;21.78985;459.25632;
actor;bn:05218647n,bn:01121630n;2;258,258;516,515;63512;127025;15.89693;514.86291;
actor;bn:04698754n,bn:03714965n;2;258,273;515,544;65025;130049;24.58581;504.13334;
actor;bn:00769322n,bn:16811653n;2;256,255;511,509;63508;127016;16.04829;434.58927;
actor;bn:04761322n,bn:01327420n;2;257,259;513,517;63761;127522;18.87656;469.37982;
actor;bn:13816089n,bn:04815638n;2;260,257;519,513;63516;127032;18.21600;455.88893;
actor;bn:02710303n,bn:17006568n;2;268,259;535,517;63770;127540;25.68483;471.44717;
actor;bn:04846609n,bn:10136911n;2;258,256;515,511;63508;127016;20.98538;462.50401;
actor;bn:03512459n,bn:03334538n;2;259,265;518,529;64770;129541;21.72094;519.59244;
actor;bn:01315213n,bn:03154945n;2;268,257;535,513;64770;129540;18.98132;467.19992;
actor;bn:00208044n,bn:00012181n;2;271,278;540,554;67618;135235;25.78078;515.08363;
actor;bn:01770983n,bn:01739772n;2;341,265;680,528;84512;169024;27.01456;610.68488;
actor;bn:01826415n,bn:01618452n;2;257,266;513,531;64773;129546;19.88011;506.25711;
actor;bn:00317924n,bn:16804271n;2;256,257;511,513;63759;127518;15.68444;436.54742;
actor;bn:08699794n,bn:01811104n;2;256,266;511,531;65778;131556;16.69597;501.46460;
actor;bn:01845450n,bn:00644153n;2;263,267;526,533;66028;132057;23.52370;482.89223;
actor;bn:16515823n,bn:00354420n;2;256,256;512,512;63506;127013;18.06093;464.73131;
actor;bn:03435504n,bn:03209568n;2;258,259;515,517;64519;129038;17.71093;508.93289;
actor;bn:00646846n,bn:02494881n;2;280,256;558,511;64520;129039;22.46084;446.76677;
actor;bn:00313645n,bn:00706656n;2;258,263;514,525;63512;127024;20.51549;495.07319;
actor;bn:05583415n,bn:00777750n;2;257,259;513,517;64263;128526;21.04461;495.78464;
actor;bn:03618019n,bn:03857196n;2;267,257;534,514;67073;134147;18.95429;460.68555;
actor;bn:02422838n,bn:01719924n;2;258,255;515,509;64514;129028;16.36500;498.94015;
actor;bn:16040907n,bn:03629663n;2;257,264;513,527;65524;131048;18.07878;486.28531;
actor;bn:15033936n,bn:08644154n;2;259,255;517,509;63760;127520;17.36518;472.63311;
actor;bn:00124760n,bn:13939900n;2;255,257;509,513;63508;127016;16.46315;478.14301;
actor;bn:15033936n,bn:14374710n;2;259,264;517,527;63762;127524;21.27426;486.82137;
actor;bn:04762714n,bn:00340557n;2;255,266;509,532;67032;134065;18.32114;541.11617;
actor;bn:02770552n,bn:02005293n;2;255,263;509,525;63759;127519;21.64901;466.85476;
actor;bn:03430472n,bn:02676143n;2;262,256;523,511;64769;129538;18.30451;449.41329;
actor;bn:01360284n,bn:02871642n;2;263,264;525,527;63517;127034;26.42195;507.46678;
actor;bn:01070287n,bn:08263369n;2;257,254;513,508;63505;127011;18.56078;448.93837;
actor;bn:03055070n,bn:00911022n;2;254,259;507,517;64262;128524;16.52147;481.45506;
actor;bn:03501008n,bn:00945751n;2;260,259;519,517;63770;127540;25.79446;474.59361;
actor;bn:00660663n,bn:01678779n;2;259,258;518,515;63763;127527;23.33096;478.74469;
actor;bn:17339425n,bn:03623317n;2;259,262;517,523;63765;127530;25.52896;481.11111;
actor;bn:16574550n,bn:00918634n;2;256,258;512,514;63507;127015;24.79095;498.04177;
actor;bn:14777011n,bn:01675251n;2;255,299;509,597;73841;147682;22.51554;578.60080;
actor;bn:00516268n,bn:04762624n;2;262,257;524,513;64768;129537;20.62843;505.72193;
actor;bn:15679136n,bn:02260849n;2;258,265;515,528;64525;129049;23.04650;474.56542;
actor;bn:00586004n,bn:02256803n;2;257,259;514,517;63759;127519;21.30932;478.80816;
actor;bn:03250885n,bn:00735225n;2;256,258;511,515;63760;127520;19.60541;500.23915;
actor;bn:05142845n,bn:02245851n;2;260,267;520,533;67076;134153;18.00598;507.52423;
actor;bn:02304883n,bn:06771477n;2;264,255;526,509;65019;130037;21.11443;503.26969;
actor;bn:02995176n,bn:03131760n;2;256,259;511,518;63759;127519;17.13534;457.87248;
actor;bn:06524612n,bn:15943760n;2;258,260;515,519;64518;129036;17.03936;436.41126;
actor;bn:04104954n,bn:02218081n;2;257,261;513,521;64519;129038;17.30173;464.54027;
actor;bn:04831549n,bn:02036884n;2;257,261;514,520;63762;127525;22.06000;436.56789;
actor;bn:02361317n,bn:14462023n;2;262,257;523,513;64270;128540;19.63645;518.48417;
actor;bn:02520337n,bn:02616749n;2;259,260;518,518;64013;128027;21.60937;481.14930;
actor;bn:15468047n,bn:01888057n;2;258,256;515,511;63510;127020;17.15839;482.08797;
actor;bn:08345576n,bn:03277864n;2;254,318;508,635;79129;158259;19.14487;575.76036;
actor;bn:04931187n,bn:10698779n;2;261,256;521,511;63512;127024;20.07564;462.05294;
actor;bn:00810765n,bn:00497125n;2;320,261;640,521;79879;159759;19.88873;655.30904;
actor;bn:01381772n,bn:05473522n;2;258,256;514,512;63508;127017;18.38483;471.92373;
actor;bn:16828959n,bn:01227472n;2;256,262;512,522;63761;127523;19.97238;454.25265;
actor;bn:08586501n,bn:05318062n;2;254,257;507,513;63507;127014;17.34849;474.66550;
actor;bn:00691277n,bn:03415414n;2;262,258;523,515;63764;127528;20.82782;481.15804;
actor;bn:05207887n,bn:01902550n;2;259,257;517,513;63761;127522;18.52953;485.57686;
actor;bn:05496709n,bn:01627010n;2;257,256;513,511;63508;127016;17.52778;438.42278;
actor;bn:01455355n,bn:02174270n;2;255,255;509,509;64010;128020;15.62563;505.88509;
actor;bn:04591262n,bn:03405593n;2;256,265;511,529;65524;131048;17.85146;448.48348;
actor;bn:03673129n,bn:01497636n;2;260,257;517,513;64266;128531;39.39492;473.84055;
actor;bn:00907631n,bn:05382372n;2;261,257;521,514;63766;127533;18.90434;468.51764;
actor;bn:02867866n,bn:04155859n;2;269,258;536,515;66290;132579;17.96049;475.86525;
actor;bn:02969396n,bn:01814680n;2;262,255;523,509;64768;129536;22.16616;499.56105;
actor;bn:02575720n,bn:03007703n;2;259,256;518,512;64517;129035;20.96794;487.59229;
actor;bn:05009623n,bn:01775890n;2;258,263;515,525;64770;129540;21.63323;483.75135;
actor;bn:10682175n,bn:05472498n;2;256,256;511,511;63508;127016;19.15472;476.62172;
actor;bn:08690111n,bn:01734951n;2;255,258;509,515;63509;127018;18.87868;479.02508;
actor;bn:15325226n,bn:16712280n;2;258,264;515,528;65273;130547;18.90604;499.11756;
actor;bn:16767887n,bn:00417399n;2;257,260;513,520;65018;130037;20.21462;446.20685;
actor;bn:02103774n,bn:03147567n;2;307,265;608,527;72998;145994;47.00266;531.73615;
actor;bn:03217241n,bn:02937082n;2;264,258;528,515;64520;129041;22.78755;468.25000;
actor;bn:03330948n,bn:04884706n;2;256,255;511,509;63758;127516;18.70108;445.54463;
actor;bn:08565197n,bn:02772637n;2;254,258;507,515;63759;127518;16.76845;454.87250;
actor;bn:14562800n,bn:01656525n;2;257,257;513,513;63762;127524;16.87920;469.85186;
actor;bn:02825821n,bn:03541674n;2;301,302;601,602;75550;151099;27.07314;574.66949;
actor;bn:01254670n,bn:14149538n;2;256,257;512,513;63759;127519;19.72941;450.41332;
actor;bn:00712181n,bn:02640899n;2;255,257;509,513;64011;128022;19.19576;465.50203;
actor;bn:04733577n,bn:04965877n;2;256,255;511,509;63507;127014;19.35372;449.03215;
