UNIT;SEED;SIZE;TILDE;NEW;REALTIME;CHARACTERIZATION
bn:03452333n,bn:03562808n,bn:15490848n,bn:03303602n;sculpture;4;true;true;0.663;4[o     0.530] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14265130n), INSTANCE_OF(X, bn:00063731n), INSTANCE_OF(X, bn:03731507n), INSTANCE_OF(X, bn:00022154n), INSTANCE_OF(X, bn:00062167n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00010851n), INSTANCE_OF(X, bn:00975793n)
bn:15954602n,bn:02992444n,bn:01608096n,bn:02919598n;sculpture;4;true;true;0.672;4[o     0.563] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:17587191n,bn:16452245n,bn:02979321n,bn:18181978n;sculpture;4;true;true;0.666;4[o     0.542] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), COUNTRY(X, y_0)
bn:16105980n,bn:18098341n,bn:00195095n,bn:03287680n;sculpture;4;true;true;0.665;4[o     0.538] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), INSTANCE_OF(X, bn:00022071n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_1)
bn:02615517n,bn:07303630n,bn:00710847n,bn:03412896n;sculpture;4;true;true;0.663;4[o     0.540] INSTANCE_OF(X, bn:03830506n), INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:00063731n)
bn:07307015n,bn:15989485n,bn:15470298n,bn:03772354n;sculpture;4;true;true;0.667;4[o     0.528] INSTANCE_OF(X, bn:00046978n), INSTANCE_OF(X, bn:00032645n)
bn:10482233n,bn:01365450n,bn:17352859n,bn:02019071n;sculpture;4;true;true;0.67;4[o     0.525] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:05430219n,bn:01813367n,bn:17534100n,bn:17064914n;sculpture;4;true;true;0.668;4[o     0.527] INSTANCE_OF(X, bn:17175797n), INSTANCE_OF(X, bn:14421293n), LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY(X, y_0), COUNTRY(X, y_1)
bn:03103532n,bn:00617635n,bn:01063909n,bn:03180520n;sculpture;4;true;true;0.666;4[o     0.528] INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:00032645n), COUNTRY(X, y_0)
bn:01368536n,bn:17446885n,bn:03392679n,bn:03574894n;sculpture;4;true;true;0.664;4[o     0.560] INSTANCE_OF(X, bn:00032645n), INSTANCE_OF(X, bn:14421293n), INSTANCE_OF(X, bn:15125301n), COUNTRY(X, y_0)
