SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
vehicle;bn:01001606n,bn:00531596n;2;284,221;567,442;61477;122955;17.64182;437.36114;
vehicle;bn:02185228n,bn:00143202n;2;61,292;122,584;17812;35625;10.46331;76.32108;
vehicle;bn:02388350n,bn:01966624n;2;224,64;448,128;13298;26597;16.59414;98.22487;
vehicle;bn:00365340n,bn:00462996n;2;66,153;132,306;9816;19633;8.19385;62.39396;
vehicle;bn:03490647n,bn:01711669n;2;159,163;318,326;24332;48665;18.93293;170.93956;
vehicle;bn:02987457n,bn:17612160n;2;161,62;321,124;9610;19221;14.04021;41.08587;
vehicle;bn:01220087n,bn:09200897n;2;87,64;174,128;5147;10295;10.78786;22.62205;
vehicle;bn:00470645n,bn:03490923n;2;139,169;214,254;11740;18105;9.59595;90.68937;
vehicle;bn:03592967n,bn:01499960n;2;67,154;134,308;10117;20235;10.65442;65.76498;
vehicle;bn:00695688n,bn:16995707n;2;220,61;440,122;13298;26597;11.16193;77.77039;
vehicle;bn:01465223n,bn:00239496n;2;168,152;336,304;24901;49803;12.79740;152.57476;
vehicle;bn:03352958n,bn:03792992n;2;125,155;189,310;9272;18545;13.35591;61.86473;
vehicle;bn:00462393n,bn:02905993n;2;72,152;144,304;10488;20977;10.71798;64.76437;
vehicle;bn:03218861n,bn:08958303n;2;154,97;308,194;14647;29295;11.20629;86.67585;
vehicle;bn:02449767n,bn:05421679n;2;66,68;132,136;4422;8845;6.32255;37.89241;
vehicle;bn:02002536n,bn:01286608n;2;167,67;334,134;11022;22045;8.97425;67.15566;
vehicle;bn:03105432n,bn:02082709n;2;154,159;308,318;22953;45907;17.05193;165.61196;
vehicle;bn:03281562n,bn:00493399n;2;62,227;124,454;13764;27529;15.92028;95.27931;
vehicle;bn:01052291n,bn:03709150n;2;62,153;124,306;9300;18601;9.01589;58.17898;
vehicle;bn:15404336n,bn:15334592n;2;67,150;134,300;9750;19501;10.58625;60.02016;
vehicle;bn:03261129n,bn:00936689n;2;61,58;122,116;3538;7077;4.69991;15.53561;
vehicle;bn:01413994n,bn:03827466n;2;123,144;246,226;8228;16457;16.15843;55.66660;
vehicle;bn:03550910n,bn:04783738n;2;61,67;122,134;3965;7931;7.21081;37.45092;
vehicle;bn:01469792n,bn:01660478n;2;72,223;144,446;14607;29215;17.10444;83.33289;
vehicle;bn:03464736n,bn:10109011n;2;71,148;142,232;5751;11503;7.87461;25.08430;
vehicle;bn:00265373n,bn:01146887n;2;79,151;158,302;11701;23403;8.78662;70.02068;
vehicle;bn:15269964n,bn:14543615n;2;143,135;286,209;10582;21165;8.36579;63.46648;
vehicle;bn:03274773n,bn:00187884n;2;148,156;230,312;11555;23111;15.75895;70.67621;
vehicle;bn:00962680n,bn:02818411n;2;495,62;872,124;14446;28893;16.93195;84.50795;
vehicle;bn:02901356n,bn:08991641n;2;77,64;154,128;4928;9857;5.20992;21.61993;
vehicle;bn:03293245n,bn:01625388n;2;153,68;306,136;9966;19933;11.26976;63.01246;
vehicle;bn:02502950n,bn:14431497n;2;222,128;444,195;13734;27469;15.89633;82.42649;
vehicle;bn:00260806n,bn:00010716n;2;199,411;396,816;60552;121105;57.20910;477.38786;
vehicle;bn:00462319n,bn:14616297n;2;156,60;312,120;9180;18361;9.71052;41.16737;
vehicle;bn:16834542n,bn:00614161n;2;234,66;468,132;15444;30889;9.80078;110.06213;
vehicle;bn:00923340n,bn:05437695n;2;230,67;460,134;14950;29901;10.66280;108.42252;
vehicle;bn:00164755n,bn:00220995n;2;67,152;134,304;9900;19801;10.16602;63.21705;
vehicle;bn:01366001n,bn:02424671n;2;64,222;128,444;13952;27905;12.15412;101.63888;
vehicle;bn:01194364n,bn:01993044n;2;152,154;304,308;22502;45005;12.46772;139.21703;
vehicle;bn:01274560n,bn:03627538n;2;91,71;182,142;6072;12145;9.62168;47.23591;
vehicle;bn:03175982n,bn:17604298n;2;61,63;122,126;3782;7565;5.66369;15.87230;
vehicle;bn:02453858n,bn:00804736n;2;63,61;126,122;3843;7687;4.26743;36.65887;
vehicle;bn:08999963n,bn:02612905n;2;97,128;194,195;6499;12999;7.50670;23.92434;
vehicle;bn:03875806n,bn:01768436n;2;162,61;324,122;9394;18789;13.58419;61.63127;
