SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
scientist;bn:03845439n,bn:14206222n;2;267,255;532,509;63256;126512;19.10110;460.29692;
scientist;bn:05254470n,bn:03682392n;2;255,259;508,516;62506;125012;22.42418;458.90604;
scientist;bn:02254737n,bn:14823177n;2;280,216;560,432;57994;115989;22.74893;441.76525;
scientist;bn:02759217n,bn:14442910n;2;319,254;637,507;78003;156006;22.68488;568.21118;
scientist;bn:03780633n,bn:03546706n;2;313,330;625,659;99131;198262;18.36845;784.26632;
scientist;bn:00688450n,bn:02690684n;2;254,324;507,645;76572;153143;23.53066;537.46112;
scientist;bn:04722709n,bn:00427635n;2;254,283;507,565;70283;140566;16.91123;502.66603;
scientist;bn:05468075n,bn:03476087n;2;255,265;509,529;64760;129520;20.89436;507.12946;
scientist;bn:03328075n,bn:00028216n;2;264,277;526,551;64278;128555;30.30646;441.03540;
scientist;bn:16622364n,bn:00921170n;2;255,257;509,512;63253;126505;21.61839;462.94338;
scientist;bn:08404107n,bn:00867296n;2;257,259;512,517;62756;125512;19.47737;445.45638;
scientist;bn:01936750n,bn:02599668n;2;256,261;510,520;63763;127523;20.48231;481.28803;
scientist;bn:01389057n,bn:00760551n;2;263,262;524,523;64019;128038;25.91423;439.46795;
scientist;bn:01913958n,bn:03117169n;2;281,277;561,554;71557;143115;22.60263;524.44717;
scientist;bn:03287765n,bn:01812140n;2;265,270;530,539;62764;125529;27.77235;493.92172;
scientist;bn:02252701n,bn:01882848n;2;259,306;516,611;75805;151609;22.48032;572.02417;
scientist;bn:03303375n,bn:06466993n;2;272,254;541,507;62754;125508;26.58514;438.38955;
scientist;bn:03191113n,bn:00400995n;2;258,275;514,546;64018;128033;25.14483;456.66472;
scientist;bn:02599874n,bn:03823827n;2;257,266;513,531;64015;128030;20.10010;491.75516;
scientist;bn:03848131n,bn:01024429n;2;255,271;510,540;67300;134601;16.69369;511.57189;
scientist;bn:03110884n,bn:00547831n;2;270,272;538,543;67081;134163;24.41305;494.98637;
scientist;bn:01359898n,bn:00604763n;2;252,260;503,520;63506;127013;18.54992;463.51854;
scientist;bn:01781742n,bn:04776403n;2;257,256;513,511;62755;125510;21.17206;460.02673;
scientist;bn:13839687n,bn:14907427n;2;268,315;535,627;79392;158784;24.72329;611.68426;
scientist;bn:03649965n,bn:02797434n;2;267,263;533,526;64521;129043;26.81961;441.58221;
scientist;bn:17046818n,bn:03120533n;2;262,275;523,550;63040;126081;23.27895;492.16036;
scientist;bn:02797485n,bn:01150027n;2;263,317;525,631;76418;152835;26.17928;574.88377;
scientist;bn:02524582n,bn:00592674n;2;258,257;516,514;63007;126015;18.75764;524.16209;
scientist;bn:02746268n,bn:00123858n;2;257,305;512,608;75602;151204;20.95382;569.61930;
scientist;bn:03853504n,bn:00233270n;2;319,266;637,532;77633;155267;25.55759;608.88710;
scientist;bn:00676379n,bn:03414992n;2;258,254;516,507;63506;127013;20.16246;479.61621;
scientist;bn:03519892n,bn:01354229n;2;270,306;539,611;78266;156532;23.73377;573.06772;
scientist;bn:00571382n,bn:00048422n;2;267,327;533,652;75035;150070;30.75374;577.06006;
scientist;bn:00439732n,bn:03903006n;2;260,263;518,525;62757;125513;24.85216;428.80954;
scientist;bn:03270555n,bn:02501352n;2;255,319;510,637;79568;159137;18.93366;605.63900;
scientist;bn:08458788n,bn:00773236n;2;309,319;617,637;95739;191478;18.52501;689.59581;
scientist;bn:04736121n,bn:17297710n;2;260,257;519,513;63255;126510;20.50089;470.32737;
scientist;bn:01449948n,bn:01176898n;2;258,218;516,436;53500;107001;21.18554;374.52726;
scientist;bn:01194290n,bn:01954295n;2;269,264;535,528;66831;133663;20.67750;478.94287;
scientist;bn:02259900n,bn:01607209n;2;310,268;619,535;80439;160878;20.36486;642.89405;
scientist;bn:02726036n,bn:02908790n;2;255,263;510,524;65019;130039;20.02969;447.34276;
