SEED;UNIT;UNIT_SIZE;SUMMARY_SIZES;WT_SUMMARY_SIZES;CAN_SIZE;WT_CAN_SIZE;SUMMARY_COMPUTATION_TIME;CAN_COMPUTATION_TIME;
championship;bn:01005556n,bn:01913679n;2;153,142;306,283;20862;41725;13.51809;130.76275;
championship;bn:01358830n,bn:01535281n;2;128,146;256,292;18289;36579;10.56227;124.26887;
championship;bn:01009032n,bn:02792369n;2;153,127;306,254;18775;37551;13.24870;119.76901;
championship;bn:01934492n,bn:01298449n;2;137,150;274,300;20413;40827;8.89748;132.01874;
championship;bn:02584539n,bn:01053865n;2;149,162;298,323;23375;46751;10.78484;167.12031;
championship;bn:01003903n,bn:02321859n;2;163,132;325,264;20512;41025;32.02277;109.74291;
championship;bn:02606505n,bn:17223421n;2;128,225;256,450;27687;55375;13.81141;191.07956;
championship;bn:01008977n,bn:01033427n;2;153,152;306,304;22204;44409;12.31514;146.64478;
championship;bn:03361703n,bn:14615029n;2;254,233;382,466;27469;54939;37.93690;170.19211;
championship;bn:16944093n,bn:05564901n;2;221,129;442,258;27686;55373;12.57112;192.05831;
championship;bn:02102145n,bn:17339398n;2;127,151;254,302;18901;37803;9.65256;107.51262;
championship;bn:01909906n,bn:17476866n;2;129,178;258,354;16258;32517;17.33629;92.38830;
championship;bn:15583035n,bn:02044845n;2;143,155;286,310;22010;44021;10.37226;140.59549;
championship;bn:16901172n,bn:01695042n;2;153,144;305,287;21585;43170;11.29508;141.79197;
championship;bn:01755612n,bn:15358841n;2;132,140;264,280;17932;35865;10.67666;100.62158;
championship;bn:17226515n,bn:01033371n;2;130,131;260,262;16513;33027;10.82211;92.20905;
championship;bn:03175678n,bn:03315714n;2;189,280;378,560;51975;103951;15.87443;393.75257;
championship;bn:15341621n,bn:17085430n;2;168,145;336,290;23715;47431;13.00597;129.25831;
championship;bn:16997052n,bn:15567649n;2;153,129;305,258;19329;38659;11.28701;126.07025;
