UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:07625438n,bn:02437036n,bn:02805495n,bn:02307414n,bn:00980570n;company;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01089632n,bn:02937898n,bn:01094983n,bn:15310147n,bn:15895456n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:07875578n,bn:15665392n,bn:00565122n,bn:03245869n,bn:16957787n;company;5;true;true;0.216;0.05;0.04;0.01;INSTANCE_OF(X, bn:00062699n), INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00975793n)
bn:02396234n,bn:03407476n,bn:01108281n,bn:00974748n,bn:05208854n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:16547568n,bn:03166183n,bn:13933742n,bn:17728699n,bn:15626997n;company;5;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:00023653n), INSTANCE_OF(X, bn:00014137n)
bn:02264463n,bn:03850703n,bn:00677279n,bn:02708973n,bn:02544797n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00001430n)
bn:17357497n,bn:02375488n,bn:03491825n,bn:02604577n,bn:00179905n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00560892n,bn:00122180n,bn:01930766n,bn:05610530n,bn:15897292n;company;5;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:01638169n,bn:17241014n,bn:00655073n,bn:04792799n,bn:04029013n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00847839n,bn:03013419n,bn:14021037n,bn:00329470n,bn:01630196n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:07358943n,bn:02400635n,bn:03577974n,bn:00309949n,bn:01083206n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:03388306n,bn:01530679n,bn:09723792n,bn:01087256n,bn:15562192n;company;5;true;true;0.323;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:09680014n,bn:16036702n,bn:10487528n,bn:02598848n,bn:01610883n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00970867n,bn:00476281n,bn:02689891n,bn:01287170n,bn:01821413n;company;5;true;true;0.323;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01377796n,bn:01544679n,bn:02948422n,bn:01776357n,bn:07821997n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:15282153n,bn:01594837n,bn:00524101n,bn:01090876n,bn:07350430n;company;5;true;true;0.215;0.06;0.05;0.01;INSTANCE_OF(X, bn:00014137n)
bn:00841104n,bn:00482497n,bn:01772022n,bn:00268026n,bn:03683585n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:02535870n,bn:03362293n,bn:03219931n,bn:04100094n,bn:00235723n;company;5;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:00021286n), INSTANCE_OF(X, bn:00021248n), INSTANCE_OF(X, bn:00041944n)
bn:14441973n,bn:15957529n,bn:03860353n,bn:09689383n,bn:03094555n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:03461948n,bn:03574191n,bn:01437118n,bn:00976189n,bn:01172104n;company;5;true;true;0.323;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:03295571n,bn:14535595n,bn:05139667n,bn:16978431n,bn:01279044n;company;5;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00317264n,bn:08095204n,bn:02294074n,bn:06523670n,bn:00723173n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:14561621n,bn:01219006n,bn:15356182n,bn:02721220n,bn:02426964n;company;5;true;true;0.324;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:00241791n,bn:02478806n,bn:00905447n,bn:03385103n,bn:14539874n;company;5;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01822919n,bn:07861602n,bn:01787116n,bn:02623940n,bn:01326363n;company;5;true;true;0.323;0.04;0.04;0.0;INSTANCE_OF(X, bn:00014137n)
bn:02024839n,bn:16652440n,bn:03349203n,bn:02361157n,bn:16216602n;company;5;true;true;0.215;0.05;0.04;0.01;INSTANCE_OF(X, bn:00014137n)
bn:02339743n,bn:00777961n,bn:08792267n,bn:14792709n,bn:01824096n;company;5;true;true;0.323;0.05;0.04;0.01;INSTANCE_OF(X, bn:00014137n)
bn:00146686n,bn:02969481n,bn:00125623n,bn:00535986n,bn:01171973n;company;5;true;true;0.215;0.04;0.04;0.0;INSTANCE_OF(X, bn:00021286n)
bn:16600538n,bn:01011812n,bn:01933615n,bn:16325906n,bn:14640133n;company;5;true;true;0.323;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:04582169n,bn:03168280n,bn:03544381n,bn:01072446n,bn:15335502n;company;5;true;true;0.215;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
bn:01778474n,bn:00249704n,bn:01512145n,bn:02690329n,bn:03786899n;company;5;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00014137n)
