UNIT;SEED;SIZE;TILDE;NEW;REALTIME;TIME;USER;SYSTEM;CHARACTERIZATION
bn:05590129n,bn:14257263n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2), PLACE_OF_BIRTH(X, y_3)
bn:02776763n,bn:03731420n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), EDUCATED_AT(X, bn:00698782n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1), COUNTRY_OF_CITIZENSHIP(X, y_2)
bn:02566548n,bn:02340087n;scientist;2;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00069680n)
bn:03123011n,bn:00010058n;scientist;2;true;true;0.325;0.05;0.05;0.0;OCCUPATION(X, bn:14897279n), INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), PLACE_OF_DEATH(X, y_1), INSTANCE_OF(X, y_2), OCCUPATION(X, y_2), COUNTRY_OF_CITIZENSHIP(X, y_3), PLACE_OF_BIRTH(X, y_4), EDUCATED_AT(X, y_5)
bn:05527142n,bn:03388180n;scientist;2;true;true;0.326;0.04;0.04;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), EMPLOYER(X, y_0), GIVEN_NAME(X, y_1), PLACE_OF_BIRTH(X, y_2), INSTANCE_OF(X, y_3), OCCUPATION(X, y_3), COUNTRY_OF_CITIZENSHIP(X, y_4)
bn:01805910n,bn:15837694n;scientist;2;true;true;0.324;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0)
bn:03644254n,bn:02400635n;scientist;2;true;true;0.216;0.05;0.05;0.0;INSTANCE_OF(X, bn:00072536n), INSTANCE_OF(X, bn:00069680n)
bn:02946378n,bn:03162437n;scientist;2;true;true;0.325;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), INSTANCE_OF(X, y_0), OCCUPATION(X, y_0), GIVEN_NAME(X, y_1)
bn:00938453n,bn:03727529n;scientist;2;true;true;0.33;0.05;0.05;0.0;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), PLACE_OF_DEATH(X, y_1), INSTANCE_OF(X, y_2), OCCUPATION(X, y_2), COUNTRY_OF_CITIZENSHIP(X, y_3), PLACE_OF_BIRTH(X, y_4)
bn:01885630n,bn:05307097n;scientist;2;true;true;0.324;0.06;0.05;0.01;INSTANCE_OF(X, bn:00044576n), INSTANCE_OF(X, bn:00069680n), GIVEN_NAME(X, y_0), INSTANCE_OF(X, y_1), OCCUPATION(X, y_1)
